filename,label,mean_intensity,std_intensity,variance_intensity,min_intensity,max_intensity,skewness,kurtosis,energy_intensity,entropy_intensity,glcm_contrast,glcm_dissimilarity,glcm_asm,glcm_correlation,glcm_energy,glcm_homogeneity,glcm_entropy,glcm_autocorrelation,glcm_idm,glcm_max_prob,glcm_variance,glcm_sum_avg,glcm_sum_entropy,glcm_cluster_shade
156.png,1,23.129635416666666,39.5014449042039,1560.3641495198565,0,153,1.2460176473740432,-0.17248217302493618,0.537448017429194,1.7329326297283243,55.376746329433495,1.9758597611504625,0.5247350801409382,0.982333536584806,0.724385087132249,0.779888961841994,3.721250508732751,2087.9603382147834,0.7899207415524927,0.7257496513249652,8.038232947332473e-06,32640.0,221.53203306080658,1575758.5406724832
157.png,1,24.004288194444445,41.14995821957174,1693.3190614724997,0,157,1.2602992038371523,-0.1246410290894322,0.5391558183984317,1.7448702103231954,57.966888527575094,2.040249098405316,0.5265553009994481,0.9829595581806381,0.7256404125591935,0.7789922452882587,3.747155316446052,2262.172611576011,0.7881598764421265,0.7270048814504881,8.065889938914948e-06,32639.99999999999,234.33393542653977,1784899.9028272713
158.png,1,24.244913194444443,41.78783631698302,1746.2232640549648,0,157,1.2740267510620944,-0.09013020431653773,0.5410823252974876,1.7445383627359663,60.73345143059399,2.0666570015115893,0.5285059786875406,0.9826876350882696,0.7269832897881143,0.7796770283426997,3.740278450307971,2326.6366457461645,0.789651083801011,0.7283647140864714,8.096045300871973e-06,32640.0,237.12855989180622,1869967.8903537008
159.png,1,23.46815972222222,40.60008501054373,1648.3669028633776,0,154,1.2812754779829227,-0.07401129450461763,0.542944543304807,1.7273122480943166,57.32638631151888,1.985236165333406,0.5303039089610662,0.9826889856074728,0.728218836949337,0.7830172756204786,3.697251304892049,2192.344822175732,0.7939747324287382,0.7295327754532775,8.12213299298321e-06,32639.999999999996,226.90069147381163,1714471.947630845
160.png,1,23.53472222222222,40.73969164000679,1659.7224749228392,0,154,1.2782664398566672,-0.09163337529644222,0.5452790339897762,1.7166472046658765,55.00745161587215,1.9487734370898313,0.5326398683417395,0.9835029735239179,0.7298209179570787,0.7837191002171631,3.678823547234514,2207.2115237099024,0.7933054378363945,0.7311715481171548,8.158629008028642e-06,32640.0,228.27250383740525,1729999.7756136386
161.png,1,22.328229166666667,38.717973436158026,1499.0814670030384,0,144,1.272960082505341,-0.12600453068766004,0.5483009800788871,1.6885513124791252,48.69184851747802,1.8111722265017622,0.5356146277892697,0.9838322472580904,0.7318561201757348,0.7875503553517156,3.6113594576128016,1991.6326882845187,0.7976431538446481,0.7331415620641563,8.202770267840947e-06,32639.999999999993,212.828283635332,1480608.3259634178
162.png,1,21.962621527777777,38.09158292399215,1450.96868965537,0,144,1.266419896505172,-0.15849324094566963,0.550534887835163,1.670361691980831,45.53769837275556,1.7550096870387437,0.537820691989114,0.9843782556270619,0.7333616982884252,0.7896663080394335,3.5718491027660875,1928.0876394700138,0.8001198141369648,0.73471059972106,8.238005712168365e-06,32640.0,207.28726433353796,1407121.3382652805
163.png,1,21.85369791666667,37.973212897827665,1441.9648977837455,0,143,1.2629132633806377,-0.1822687345999685,0.5539858578989089,1.6496158765767195,45.25106677783699,1.7240938461045716,0.5412799383117273,0.9843795494148716,0.7357164603172699,0.7923029110442361,3.5320963062462374,1913.5255927475591,0.8025973109562515,0.7370118549511855,8.289692504077934e-06,32640.0,205.1521668721094,1390095.252739519
164.png,1,21.17527777777778,36.88503356798972,1360.5057013117284,0,137,1.2581927910922222,-0.21687148779794674,0.5571979579364064,1.618779404634771,42.31505032445989,1.6498658914118935,0.5444150460513248,0.9845185642683181,0.7378440489496022,0.795897718446969,3.4675005466403306,1803.2820781032076,0.8070741862037293,0.7391387726638773,8.337740923259766e-06,32640.000000000007,194.6105219049216,1269784.7621345867
165.png,1,19.685399305555556,34.41073852315016,1184.0989257086103,0,131,1.2578970205377684,-0.23532447183024674,0.5609838941717573,1.5762438987285903,35.59759122447875,1.5022797001103718,0.5481036785689452,0.985036227609217,0.7403394133916597,0.8011343111442548,3.369652946919377,1567.223029986053,0.8114968657760016,0.7416492329149232,8.394733949890612e-06,32640.0,175.00947256587858,1028524.6302991284
166.png,1,20.15574652777778,35.44377340070039,1256.261072880196,0,131,1.2666075424468348,-0.22659951183031257,0.5650428996255,1.563203486683207,37.52776532857346,1.5313804978321663,0.5521280873645205,0.9851313348019101,0.7430524274806944,0.8014386203801126,3.3460445148558837,1657.6119072524405,0.8114493653283443,0.7443340306834031,8.45553017973438e-06,32640.0,178.93417195793688,1122134.810388516
167.png,1,22.424739583333334,39.686543458747025,1575.0217317030165,0,144,1.2771842133319637,-0.21355138809574292,0.5688387019237613,1.5721789742738876,46.4151210442187,1.6945333881877462,0.5560884457379558,0.9853324025548129,0.7457125760818731,0.7986538954380873,3.3779904928481277,2072.00010460251,0.8090538537687344,0.7470188284518828,8.516305570114833e-06,32639.999999999993,202.79557293018473,1573563.284042583
168.png,1,22.921006944444443,40.90527475953107,1673.2415031527294,0,147,1.2928131162304146,-0.1851678512719226,0.5736061574038471,1.5604471481117963,49.25466929121512,1.7265516403775534,0.5608604382589428,0.985349319970001,0.748905380571276,0.800363917590676,3.3510620427836253,2192.496530683403,0.810267311809304,0.7501569037656903,8.587881284238659e-06,32640.0,207.08139304897418,1721624.045464832
169.png,1,24.07453125,43.30257863708062,1875.1133166205511,0,150,1.3074603064505432,-0.15814841045642059,0.5782489137226424,1.5529679394368239,54.69535394163584,1.8134496653304362,0.5656428441398323,0.9854829228945822,0.7520915623034775,0.8007373618982137,3.341163726124858,2448.041649232915,0.810782999207071,0.7533298465829846,8.660512304888677e-06,32640.0,219.10344635845794,2040976.1148365173
170.png,1,23.751302083333332,43.08021112202757,1855.9045903184679,0,149,1.3247391462115006,-0.1220205997354018,0.5828407315325063,1.5338181172870866,54.1462787693407,1.8006085035860684,0.5703082288026886,0.9854805471938756,0.7551868014619673,0.8027252287255775,3.2985034422920902,2413.898535564854,0.8121132382363863,0.7564330543933054,8.731968994998696e-06,32640.0,215.0355591399193,2009345.7474417416
171.png,1,23.279097222222223,42.653188226106366,1819.294465851659,0,146,1.3471626747012255,-0.06626610308266878,0.5885951061937243,1.5101036856356411,54.34708017483665,1.792597804076841,0.575973838720648,0.985133768893118,0.7589287257208848,0.8061533973938662,3.2485754392468627,2354.377824267782,0.8165121836984126,0.760129009762901,8.817466963947877e-06,32639.999999999993,210.91344332073834,1950131.5844969882
172.png,1,22.330243055555556,41.308097159190794,1706.3588909131463,0,147,1.3698487731448192,-0.006041500660982191,0.5938360919874125,1.48715095948727,49.284835809074885,1.7365029936451766,0.5812765161218726,0.9856269460559675,0.7624142710551965,0.8092225576581904,3.201141104221687,2199.55829846583,0.8179393928076846,0.7635983263598326,8.8981411780123e-06,32640.0,203.29084316682687,1773248.6870703616
173.png,1,22.794913194444444,42.63640860470945,1817.8633387077423,0,157,1.3967459880693758,0.06829717963497517,0.5997216271424568,1.4755349671797608,53.19988741006252,1.7948828291405903,0.5872044327572372,0.9854371996950982,0.7662920191608249,0.8106623699327971,3.186813727800852,2330.390080195258,0.8189118997793745,0.7674860529986053,8.98881440865878e-06,32640.0,212.17288225874353,1951145.2590143906
